frequency	projected_frequency	clade_membership	observed_frequency	sample	timepoint	future_timepoint	delta_month	delay_type
0.024467999999999997	0.0171262630785502	d22e75d	0.004072	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.00356	0.0064008256242939	d39945d	0.000289	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.017426	0.010143401276378618	d96580e	7e-05	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.004165	0.005566029348681857	e35a5c1	0.0039049999999999996	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.040829	0.015272923297672441	e560d1d	0.00035099999999999997	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.162599	0.31874712357542384	edbe1b1	0.7722789999999999	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.041432	0.030191788789294724	ef09684	0.004036	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.064634	0.05245533688779049	efc20e2	0.000255	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.011186999999999999	0.008742269972434954	f17e475	0.002227	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.011577999999999998	0.0024139473518560955	f474a61	5.4e-05	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.019628	0.005970210969765907	f53644d	0.000217	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.99762	0.9936709432494034	f573936	0.9999819999999999	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.0076159999999999995	0.004766397884558307	ffb22e9	0.000173	simulated_no_delay	2031-04-01	2031-10-01	6.0	none
0.439115	0.629086274304895	09085c6	0.937023	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.001434	0.0010302118305553008	0d2b01d	0.00026199999999999997	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.352479	0.30735183355281387	1073eea	0.062694	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.013866999999999999	0.05069727706844816	224d965	0.00019899999999999999	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.26429199999999997	0.2520887305529839	22d5623	0.062694	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.024850999999999998	0.06999380823168276	4cf1a10	0.005438999999999999	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.000158	0.0011305878747987	5411d6b	1.5e-05	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.041528999999999996	0.022728545230035025	54eb653	4.9e-05	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.007691999999999999	0.04835924832091998	5871c98	0.060859	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.01609	0.0035026378347122224	6a37cbd	4.6e-05	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.01679	0.055412900987392606	739910f	0.00464	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.07146999999999999	0.03330257063430584	7bfd930	2.5e-05	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.01435	0.007307815047681755	8ac3675	1e-05	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.006777	0.007181807763267248	9cbdf67	0.001089	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.027847999999999998	0.044909663002701286	ae3b33d	0.000357	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.471118	0.6427272632150598	aef1ba6	0.937038	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.9767779999999999	0.9853458954306413	bd82eb3	0.9997320000000001	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.9309769999999999	0.9750313035932643	c6dae44	0.9997320000000001	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.024467999999999997	0.008349544956699432	d22e75d	0.000145	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.004165	0.0029179629669811103	e35a5c1	0.00026199999999999997	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.162599	0.44260483571123027	edbe1b1	0.932253	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.041432	0.03427427658526346	ef09684	3.5000000000000004e-05	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.011186999999999999	0.004164208701405924	f17e475	1e-05	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.99762	0.9904668204505188	f573936	0.999994	simulated_no_delay	2031-04-01	2032-01-01	9.0	none
0.439115	0.7162196292244922	09085c6	0.981053	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.352479	0.24829698467352743	1073eea	0.018883	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.26429199999999997	0.2089914406566358	22d5623	0.018883	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.024850999999999998	0.04446298417327222	4cf1a10	0.000287	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.007691999999999999	0.039959284394652385	5871c98	0.018869999999999998	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.01679	0.04025301795265795	739910f	0.000287	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.006777	0.003299976705828979	9cbdf67	1.3e-05	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.471118	0.7232649855799819	aef1ba6	0.981053	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.9767779999999999	0.9870909338560284	bd82eb3	0.999936	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.9309769999999999	0.98239609727408	c6dae44	0.999936	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.162599	0.6037813613113188	edbe1b1	0.980766	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.99762	0.9887708780718353	f573936	0.999936	simulated_no_delay	2031-04-01	2032-04-01	12.0	none
0.002046	0.000365302104108	03a2be8	8.4e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.015053	0.0120674435944459	0675597	0.0008810000000000001	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.58869	0.6810114054861411	09085c6	0.805805	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.006213	0.0005182469632558153	0d2b01d	0.0039049999999999996	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.363546	0.3039689790771278	1073eea	0.187651	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0015300000000000001	0.0020179925765308002	161c88e	2.9e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.015662000000000002	0.0351756371091886	1b3dca7	0.026887	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0029259999999999998	0.0020533497811057	20fb182	0.000217	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0015300000000000001	0.0001905474176644775	2229c6c	2.9e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.031339	0.014306954205108226	224d965	0.007682	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.351608	0.29997779657346174	22d5623	0.187367	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.010442	0.002200591292050482	286184d	0.00035099999999999997	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.006544	0.0029622768365417046	2a62051	0.000588	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.002735	0.0035218656754210003	2aabbf8	5.1e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.006897	0.0022918665486165	3316972	0.001006	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.191816	0.45401445325311635	3dbe8a7	0.69036	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.001737	0.0005638862914697405	42b121a	5.9e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.052885	0.03382409654096645	4cf1a10	0.034657	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0023230000000000004	0.000511424339820269	50f7db5	5.8e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.003887	0.0004567228794986	5411d6b	0.000789	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.034877	0.02037520521009605	54eb653	0.003371	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.199636	0.23000872357357618	5871c98	0.151686	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.018279	0.007490702624159173	6a37cbd	0.002744	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0075829999999999995	2.0829873454708287e-06	6d9663e	0.001416	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.05224	0.0324516866416115	739910f	0.021093	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.031544	0.017851459224992976	7bfd930	0.002516	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0016690000000000001	0.0013335701890698631	8642f80	4.2e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.001933	0.0010577813653753	8820bec	2.9e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.013465	0.004503262847823952	8ac3675	0.0014819999999999998	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.006848	0.004769034846533685	9063a9f	0.000115	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0010340000000000002	0.00035225438323903266	9c7743d	2.9e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.013183	0.003351277216903421	9cbdf67	0.012622999999999999	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.008227	0.003519794909141243	a1ceee5	0.000552	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.004118	1.582915448503348e-05	a1fc69a	0.011509	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.017737	0.009110068879776079	ae3b33d	0.0052320000000000005	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.005907	0.007662554753635701	ae3d4ee	0.012552	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.600851	0.6850947866790571	aef1ba6	0.807146	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.010388	0.0021376949488031657	b667408	0.00035099999999999997	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0014810000000000001	0.00037326614392624573	b8de2ed	2.9e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.01483	0.006959073505205584	bbd3f9c	0.000875	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.992547	0.9990029740763188	bd82eb3	0.996077	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.008282	0.006110736060228927	c1eff13	0.00038	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.006203	0.0004998778841508533	c45e91c	0.0039049999999999996	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.982075	0.9967847300184368	c6dae44	0.995726	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.029088	0.02277943736346332	ca59664	0.01279	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.02212	0.014262460382606675	d22e75d	0.004072	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.003318	0.0026693260425957	d39945d	0.000289	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0025320000000000004	0.0013856915304764406	d96580e	7e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.006277	0.0006192930966611644	e35a5c1	0.0039049999999999996	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.010388	0.0021376949488031657	e560d1d	0.00035099999999999997	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.391404	0.5702252166215404	edbe1b1	0.7722789999999999	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.034906	0.012214259236038532	ef09684	0.004036	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.009976	0.0034289803718587303	efc20e2	0.000255	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.026861	0.00950758183035861	f17e475	0.002227	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0018960000000000001	0.0006249141924056014	f474a61	5.4e-05	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.004778	0.002164176481819852	f53644d	0.000217	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.999948	0.9999999999999798	f573936	0.9999819999999999	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.0033759999999999997	0.0028927302052798483	ffb22e9	0.000173	simulated_no_delay	2031-07-01	2031-10-01	3.0	none
0.58869	0.7798977244161802	09085c6	0.937023	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.006213	4.5655372838151997e-05	0d2b01d	0.00026199999999999997	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.363546	0.21659557979032032	1073eea	0.062694	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.015662000000000002	0.036381028198240566	1b3dca7	0.013985	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.031339	0.005208157799709916	224d965	0.00019899999999999999	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.351608	0.2153685008443048	22d5623	0.062694	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.006897	0.00041980893846091014	3316972	1e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.191816	0.6792763927541474	3dbe8a7	0.9068700000000001	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.052885	0.016968759033497836	4cf1a10	0.005438999999999999	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.003887	1.921453024547216e-05	5411d6b	1.5e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.034877	0.007035504394151749	54eb653	4.9e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.199636	0.1916358601025846	5871c98	0.060859	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.018279	0.0020181906169575246	6a37cbd	4.6e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.0075829999999999995	2.0486651863949887e-10	6d9663e	2.5e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.05224	0.019102580172633988	739910f	0.00464	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.031544	0.006892693213465878	7bfd930	2.5e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.013465	0.001059288792368174	8ac3675	1e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.013183	0.0012327065828381656	9cbdf67	0.001089	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.004118	2.1785516897160008e-08	a1fc69a	0.0018570000000000001	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.017737	0.003644665134296623	ae3b33d	0.000357	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.005907	0.0038069337180275	ae3d4ee	0.001624	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.600851	0.7807777349481245	aef1ba6	0.937038	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.992547	0.9997582527145809	bd82eb3	0.9997320000000001	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.006203	3.357407629187574e-05	c45e91c	0.00026199999999999997	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.982075	0.9992936521555807	c6dae44	0.9997320000000001	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.029088	0.01193421081223325	ca59664	0.00077	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.02212	0.004472166210241871	d22e75d	0.000145	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.006277	0.00010299223197899667	e35a5c1	0.00026199999999999997	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.391404	0.7331547984699595	edbe1b1	0.932253	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.034906	0.003646776770996287	ef09684	3.5000000000000004e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.026861	0.002790350969295152	f17e475	1e-05	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.999948	0.9999999999999873	f573936	0.999994	simulated_no_delay	2031-07-01	2032-01-01	6.0	none
0.58869	0.8707913902137638	09085c6	0.981053	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.363546	0.12843315165673944	1073eea	0.018883	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.015662000000000002	0.024939395479954073	1b3dca7	0.004539	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.351608	0.1278664426968986	22d5623	0.018883	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.191816	0.8258430774339672	3dbe8a7	0.9635009999999999	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.052885	0.00853608855500597	4cf1a10	0.000287	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.199636	0.12060732634598326	5871c98	0.018869999999999998	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.05224	0.00994425463118134	739910f	0.000287	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.013183	0.0005168157627385402	9cbdf67	1.3e-05	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.004118	1.9544230898839088e-11	a1fc69a	4.1e-05	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.005907	0.001315929557096	ae3d4ee	2.8e-05	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.600851	0.8709901616225943	aef1ba6	0.981053	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.992547	0.9999366196514043	bd82eb3	0.999936	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.982075	0.9998293535513831	c6dae44	0.999936	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.391404	0.8528755381053982	edbe1b1	0.980766	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.999948	0.9999999999999916	f573936	0.999936	simulated_no_delay	2031-07-01	2032-04-01	9.0	none
0.58869	0.9316232657805144	09085c6	0.991687	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.363546	0.06818806911587541	1073eea	0.008297	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.015662000000000002	0.013663275077488674	1b3dca7	0.004563	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.351608	0.06785914246606652	22d5623	0.008297	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.191816	0.9049933911086707	3dbe8a7	0.989088	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.199636	0.06512372586084285	5871c98	0.008297	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.600851	0.9316741907701366	aef1ba6	0.991687	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.992547	0.999984500097477	bd82eb3	0.999984	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.982075	0.999954083921493	c6dae44	0.999984	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.391404	0.924445542395425	edbe1b1	0.991687	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.999948	0.999999999999995	f573936	0.999984	simulated_no_delay	2031-07-01	2032-07-01	12.0	none
0.805805	0.9012044502782495	09085c6	0.937023	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.0039049999999999996	0.00038659816145470295	0d2b01d	0.00026199999999999997	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.187651	0.09780469288132923	1073eea	0.062694	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.00855	0.0033662393429978836	151d2b9	0.001106	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.026887	0.026534840842631628	1b3dca7	0.013985	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.004226	8.44056506785402e-05	1e660f2	0.017555	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.007682	0.0034104518077075845	224d965	0.00019899999999999999	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.187367	0.09773698769969984	22d5623	0.062694	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.008373	0.004566297626085733	2448bba	0.000931	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.003825	0.001580830073597	280ac3b	0.00303	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.026875999999999997	0.053912021134721225	2af6ad5	0.07274800000000001	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.001006	0.00023279222382441728	3316972	1e-05	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.098164	0.1493640198697583	3367fb5	0.105973	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.054828	0.0595724501187158	361e0da	0.030243	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.69036	0.8476986678043533	3dbe8a7	0.9068700000000001	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.017711	0.008870935366933208	425cb7c	0.038132	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.005585	0.0019308547951298145	44eb0c8	0.00046199999999999995	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.004408	6.009160872504437e-05	459fa22	0.025137	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.004347	0.0012475818786231	49446eb	0.004804	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.030153	0.020493592684886614	4963d69	0.056928	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.008816	0.023092183620026102	4969d50	0.002624	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.004049	0.0088976942023211	4b1c35e	0.0059830000000000005	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.034657	0.014110425927524192	4cf1a10	0.005438999999999999	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.000789	8.234434030523241e-05	5411d6b	1.5e-05	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.003371	0.0008337970524768574	54eb653	4.9e-05	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.151686	0.0818622262586752	5871c98	0.060859	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.002744	0.0010160372946152983	6a37cbd	4.6e-05	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.001416	5.872434326597077e-07	6d9663e	2.5e-05	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.021093	0.01294627380599771	739910f	0.00464	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
0.002516	0.0007076252980327085	7bfd930	2.5e-05	simulated_no_delay	2031-10-01	2032-01-01	3.0	none
