clade_membership	frequency	projected_frequency	optimal_projected_frequency	n_strains	observed_frequency	future_n_strains	forecast_error	absolute_forecast_error	optimal_forecast_error	optimal_absolute_forecast_error	sample	timepoint	future_timepoint	delta_month	delay_type
A.6.6.1	1.9e-05	9.670483398617974e-06	0.0	1	0.0	0	-9.670483398617974e-06	9.670483398617974e-06	0.0	0.0	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.6.2	0.007194000000000001	0.0035918106529346998	0.00025999999343179377	5	4.5e-05	1	-0.0035468106529347	0.0035468106529347	-0.00021499999343179376	0.00021499999343179376	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.6.2.1	0.005727	0.0028453019273070998	4.5000000682193786e-05	4	4.5e-05	1	-0.0028003019273071	0.0028003019273071	-6.821937830717335e-13	6.821937830717335e-13	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.6.3	0.11152200000000001	0.09585556718888885	0.005206999880101514	61	0.005207000000000001	29	-0.09064856718888885	0.09064856718888885	1.1989848697213645e-10	1.1989848697213645e-10	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.6.3.1	2.3e-05	1.1759424427768972e-05	0.0	1	0.0	0	-1.1759424427768972e-05	1.1759424427768972e-05	0.0	0.0	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.6.3.2	0.028310000000000002	0.011315809911971396	0.004341999863754576	9	0.004342	11	-0.006973809911971395	0.006973809911971395	1.3624542466450507e-10	1.3624542466450507e-10	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.6.3.3	0.079907	0.08288828937009664	0.0008650000163469379	45	0.000865	18	-0.08202328937009663	0.08202328937009663	-1.6346937909209047e-11	1.6346937909209047e-11	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8	0.8786820000000001	0.8995294868149546	0.994452934295622	394	0.994453	577	0.09492351318504544	0.09492351318504544	6.570437804942486e-08	6.570437804942486e-08	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.1	0.08897200000000001	0.0581069041294915	0.018668001102923798	48	0.017352	11	-0.0407549041294915	0.0407549041294915	-0.0013160011029237986	0.0013160011029237986	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.2	0.022896	0.008176683612952672	0.0	9	0.0	0	-0.008176683612952672	0.008176683612952672	0.0	0.0	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.3	0.063459	0.0395550408258254	0.0005670000100508	14	0.000567	8	-0.0389880408258254	0.0389880408258254	-1.0050800035993346e-11	1.0050800035993346e-11	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.4	0.5708	0.7353309247102028	0.36706398613568963	252	0.36706400000000006	249	-0.3682669247102027	0.3682669247102027	1.3864310421940473e-08	1.3864310421940473e-08	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.4.1	0.042086	0.0363645237164991	0.005541000438824979	6	0.002283	13	-0.0340815237164991	0.0340815237164991	-0.003258000438824979	0.003258000438824979	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.4.2	0.021098	0.0185520122318723	0.006259000227146229	6	0.006259000000000001	6	-0.012293012231872298	0.012293012231872298	-2.271462280420411e-10	2.271462280420411e-10	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.4.3	0.021639000000000002	0.0415220857244809	0.00017899999511428177	10	0.00017900000000000001	5	-0.0413430857244809	0.0413430857244809	4.885718240567327e-12	4.885718240567327e-12	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.4.5	0.001326	0.0009744333632247509	0.0	16	0.0	0	-0.0009744333632247509	0.0009744333632247509	0.0	0.0	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.4.6	0.020416	0.024377083620083	0.0221099983900785	3	0.024595000000000002	27	0.00021791637991700266	0.00021791637991700266	0.0024850016099215028	0.0024850016099215028	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.4.7	0.111838	0.16788596060030306	0.14964699304255175	62	0.149647	103	-0.018238960600303056	0.018238960600303056	6.957448256406096e-09	6.957448256406096e-09	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.5	0.07922399999999999	0.03082556731463618	0.6077399470377711	21	0.60774	300	0.5769144326853638	0.5769144326853638	5.296222882478219e-08	5.296222882478219e-08	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.5.1	0.040081	0.020586518109659037	0.0406289985403418	12	0.033077	19	0.012490481890340965	0.012490481890340965	-0.007551998540341796	0.007551998540341796	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.5.2	0.031120999999999996	0.0060601955433068	0.2563939690589905	3	0.5746629999999999	281	0.5686028044566931	0.5686028044566931	0.31826903094100945	0.31826903094100945	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6.8.5.2.4	0.019096	0.0038409653925268	0.2563939690589905	2	0.205086	93	0.2012450346074732	0.2012450346074732	-0.05130796905899049	0.05130796905899049	h3n2_realistic_delay	2011-04-01	2011-10-01	6.0	realistic
A.6	0.999977	0.9999999999999725	0.9999840395348646	692	0.999984	807	-1.599999997248247e-05	1.599999997248247e-05	-3.953486460428479e-08	3.953486460428479e-08	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.6	0.198316	0.1423172466485877	0.0189169998047872	121	0.018916999999999996	9	-0.1234002466485877	0.1234002466485877	1.9521279731593566e-10	1.9521279731593566e-10	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.6.2	0.016104	0.004770847427439748	0.0012629999546334	12	0.0	0	-0.004770847427439748	0.004770847427439748	-0.0012629999546334	0.0012629999546334	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.6.2.1	0.013058	0.004191847039646848	0.0	10	0.0	0	-0.004191847039646848	0.004191847039646848	0.0	0.0	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.6.3	0.179877	0.13742325692602125	0.0176539998501538	107	0.017654	8	-0.11976925692602125	0.11976925692602125	1.4984619794988774e-10	1.4984619794988774e-10	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.6.3.2	0.051543	0.022904787602779513	0.0008120000129565	20	0.000812	1	-0.022092787602779513	0.022092787602779513	-1.2956500022170969e-11	1.2956500022170969e-11	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.6.3.3	0.12293899999999999	0.11365028180548509	0.015792999882251	79	0.015792999999999998	6	-0.09785728180548509	0.09785728180548509	1.177489980519475e-10	1.177489980519475e-10	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8	0.800419	0.8574611918114998	0.9810670397300774	569	0.9810669999999999	798	0.12360580818850009	0.12360580818850009	-3.9730077450172985e-08	3.9730077450172985e-08	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.1	0.054747	0.017361131238913953	0.0090370000107213	64	0.009008	10	-0.008353131238913953	0.008353131238913953	-2.9000010721300096e-05	2.9000010721300096e-05	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.2	0.010187000000000002	0.0016974070889277098	0.0	10	0.0	0	-0.0016974070889277098	0.0016974070889277098	0.0	0.0	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.3	0.049305	0.017436519265763	0.0	25	0.0	0	-0.017436519265763	0.017436519265763	0.0	0.0	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.4	0.547959	0.7653643164169404	0.15340101703168285	372	0.153401	201	-0.6119633164169404	0.6119633164169404	-1.7031682841839313e-08	1.7031682841839313e-08	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.4.1	0.031899	0.0284614645546527	0.000506000011228	13	1.3e-05	1	-0.028448464554652702	0.028448464554652702	-0.000493000011228	0.000493000011228	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.4.2	0.048501	0.0487428637050912	0.001051000013831	19	0.001051	2	-0.047691863705091195	0.047691863705091195	-1.3830999930422583e-11	1.3830999930422583e-11	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.4.3	0.027544	0.024627110084091502	0.0	18	0.0	0	-0.024627110084091502	0.024627110084091502	0.0	0.0	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.4.5	0.00031999999999999997	5.575212824050899e-05	0.0	10	0.0	0	-5.575212824050899e-05	5.575212824050899e-05	0.0	0.0	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.4.6	0.035975	0.0486162301553699	0.0225590020418167	12	0.016181	22	-0.0324352301553699	0.0324352301553699	-0.0063780020418167	0.0063780020418167	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.4.6.2	0.00902	0.009653571768629	0.0	2	0.012247	9	0.002593428231370999	0.002593428231370999	0.012247	0.012247	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.4.7	0.104066	0.1315950793791979	0.07414400443667535	96	0.074144	91	-0.0574510793791979	0.0574510793791979	-4.4366753465530095e-09	4.4366753465530095e-09	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.5	0.057654000000000004	0.014654152852856395	0.8186290226876732	36	0.8186289999999999	586	0.8039748471471435	0.8039748471471435	-2.268767329560717e-08	2.268767329560717e-08	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.5.1	0.025517	0.010230274255316963	0.0849680043756961	18	0.063678	43	0.05344772574468304	0.05344772574468304	-0.0212900043756961	0.0212900043756961	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.5.2	0.029646	0.0035709011494717002	0.36913101654499747	10	0.7549509999999999	543	0.7513800988505283	0.7513800988505283	0.38581998345500246	0.38581998345500246	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.5.2.4	0.018524	0.0024410512505988	0.2937460048124193	6	0.28909399999999996	197	0.28665294874940117	0.28665294874940117	-0.004652004812419341	0.004652004812419341	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6.8.5.2.4.1	0.001953	0.0001005755679665	0.2483530044555664	1	0.262555	156	0.2624544244320335	0.2624544244320335	0.014201995544433577	0.014201995544433577	h3n2_no_delay	2011-04-01	2012-01-01	9.0	none
A.6	0.999978	0.9999999999999749	0.999984053555635	630	0.999984	807	-1.599999997492496e-05	1.599999997492496e-05	-5.3555635037838556e-08	5.3555635037838556e-08	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.6	0.147174	0.09013409346908459	0.0189169998047872	98	0.018916999999999996	9	-0.07121709346908459	0.07121709346908459	1.9521279731593566e-10	1.9521279731593566e-10	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.6.2	0.014262	0.004554690284898445	0.0	10	0.0	0	-0.004554690284898445	0.004554690284898445	0.0	0.0	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.6.2.1	0.00997	0.003612777041011245	0.0	8	0.0	0	-0.003612777041011245	0.003612777041011245	0.0	0.0	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.6.3	0.129623	0.08538563291431323	0.0176539998501538	86	0.017654	8	-0.06773163291431322	0.06773163291431322	1.4984619794988774e-10	1.4984619794988774e-10	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.6.3.2	0.030130999999999998	0.008947597153206206	0.0008120000129565	13	0.000812	1	-0.008135597153206206	0.008135597153206206	-1.2956500022170969e-11	1.2956500022170969e-11	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.6.3.3	0.091889	0.07503416476931754	0.015792999882251	65	0.015792999999999998	6	-0.05924116476931754	0.05924116476931754	1.177489980519475e-10	1.177489980519475e-10	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8	0.851056	0.9095073787810424	0.9810670537508478	530	0.9810669999999999	798	0.07155962121895754	0.07155962121895754	-5.375084788372675e-08	5.375084788372675e-08	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.1	0.065216	0.0212128403368329	0.0090370000107213	62	0.009008	10	-0.012204840336832898	0.012204840336832898	-2.9000010721300096e-05	2.9000010721300096e-05	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.2	0.014355	0.0026454468288571206	0.0	10	0.0	0	-0.0026454468288571206	0.0026454468288571206	0.0	0.0	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.3	0.045457	0.0184216351564918	0.0	20	0.0	0	-0.0184216351564918	0.0184216351564918	0.0	0.0	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.4	0.5807100000000001	0.8203691025156169	0.15340101521996952	345	0.153401	201	-0.6669681025156169	0.6669681025156169	-1.5219969506929942e-08	1.5219969506929942e-08	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.4.1	0.033555	0.047874491713923495	0.000506000011228	11	1.3e-05	1	-0.047861491713923496	0.047861491713923496	-0.000493000011228	0.000493000011228	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.4.2	0.040526	0.044409933065753804	0.001051000013831	14	0.001051	2	-0.0433589330657538	0.0433589330657538	-1.3830999930422583e-11	1.3830999930422583e-11	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.4.3	0.032447000000000004	0.0272048045553721	0.0	17	0.0	0	-0.0272048045553721	0.0272048045553721	0.0	0.0	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.4.5	0.00045000000000000004	0.00015722421621316486	0.0	10	0.0	0	-0.00015722421621316486	0.00015722421621316486	0.0	0.0	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.4.6	0.032545	0.0359292827365353	0.0225590020418167	9	0.016181	22	-0.019748282736535297	0.019748282736535297	-0.0063780020418167	0.0063780020418167	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.4.7	0.121365	0.11407203462146398	0.07414400443667535	93	0.074144	91	-0.03992803462146398	0.03992803462146398	-4.4366753465530095e-09	4.4366753465530095e-09	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.5	0.068174	0.01967007723833253	0.8186290385201569	34	0.8186289999999999	586	0.7989589227616674	0.7989589227616674	-3.8520156953048e-08	3.8520156953048e-08	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.5.1	0.035949	0.01549711423886093	0.0849680043756961	18	0.063678	43	0.04818088576113907	0.04818088576113907	-0.0212900043756961	0.0212900043756961	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.5.2	0.028716	0.0029105505482863	0.3690040148794649	8	0.7549509999999999	543	0.7520404494517137	0.7520404494517137	0.38594698512053505	0.38594698512053505	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.5.2.4	0.013047	0.0013157608130887999	0.29129300639033306	4	0.28909399999999996	197	0.28777823918691114	0.28777823918691114	-0.0021990063903331025	0.0021990063903331025	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6.8.5.2.4.1	0.00275	0.0001167658813786	0.2508510053157806	1	0.262555	156	0.2624382341186214	0.2624382341186214	0.011703994684219399	0.011703994684219399	h3n2_ideal_delay	2011-04-01	2012-01-01	9.0	ideal
A.6	0.99998	0.9999999999999822	0.9999840233786008	465	0.999984	807	-1.5999999982252433e-05	1.5999999982252433e-05	-2.3378600833012797e-08	2.3378600833012797e-08	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.6	0.11891000000000002	0.08172145187581112	0.0189169998047872	70	0.018916999999999996	9	-0.06280445187581113	0.06280445187581113	1.9521279731593566e-10	1.9521279731593566e-10	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.6.1	1.9e-05	5.595222160230356e-06	0.0	1	0.0	0	-5.595222160230356e-06	5.595222160230356e-06	0.0	0.0	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.6.2	0.007194000000000001	0.002070546720576	0.0012629999546334	5	0.0	0	-0.002070546720576	0.002070546720576	-0.0012629999546334	0.0012629999546334	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.6.2.1	0.005727	0.0016386706556863	0.0	4	0.0	0	-0.0016386706556863	0.0016386706556863	0.0	0.0	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.6.3	0.11152200000000001	0.07959824742104318	0.0176539998501538	61	0.017654	8	-0.06194424742104318	0.06194424742104318	1.4984619794988774e-10	1.4984619794988774e-10	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.6.3.1	2.3e-05	6.819256716072599e-06	0.0	1	0.0	0	-6.819256716072599e-06	6.819256716072599e-06	0.0	0.0	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.6.3.2	0.028310000000000002	0.005847456412425656	0.0008120000129565	9	0.000812	1	-0.005035456412425656	0.005035456412425656	-1.2956500022170969e-11	1.2956500022170969e-11	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.6.3.3	0.079907	0.07279994019432809	0.015792999882251	45	0.015792999999999998	6	-0.05700694019432809	0.05700694019432809	1.177489980519475e-10	1.177489980519475e-10	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8	0.8786820000000001	0.9178079559479286	0.9810670235738136	394	0.9810669999999999	798	0.06325904405207128	0.06325904405207128	-2.357381367890099e-08	2.357381367890099e-08	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.1	0.08897200000000001	0.041466011247800964	0.0090370000107213	48	0.009008	10	-0.03245801124780096	0.03245801124780096	-2.9000010721300096e-05	2.9000010721300096e-05	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.2	0.022896	0.004074135511171334	0.0	9	0.0	0	-0.004074135511171334	0.004074135511171334	0.0	0.0	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.3	0.063459	0.026774188101360098	0.0	14	0.0	0	-0.026774188101360098	0.026774188101360098	0.0	0.0	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.4	0.5708	0.8112310545435657	0.15340101391393512	252	0.153401	201	-0.6578300545435657	0.6578300545435657	-1.3913935115184017e-08	1.3913935115184017e-08	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.4.1	0.042086	0.0281773996042953	0.000506000011228	6	1.3e-05	1	-0.0281643996042953	0.0281643996042953	-0.000493000011228	0.000493000011228	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.4.2	0.021098	0.015096053357963699	0.0010509999701753	6	0.001051	2	-0.014045053357963699	0.014045053357963699	2.9824700001346294e-11	2.9824700001346294e-11	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.4.3	0.021639000000000002	0.0565095633501763	0.0	10	0.0	0	-0.0565095633501763	0.0565095633501763	0.0	0.0	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.4.5	0.001326	0.0006931464119480945	0.0	16	0.0	0	-0.0006931464119480945	0.0006931464119480945	0.0	0.0	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.4.6	0.020416	0.0229692344782203	0.0225590020418167	3	0.016181	22	-0.006788234478220301	0.006788234478220301	-0.0063780020418167	0.0063780020418167	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.4.7	0.111838	0.18847761977364277	0.07414400449488301	62	0.074144	91	-0.11433361977364277	0.11433361977364277	-4.494883007466477e-09	4.494883007466477e-09	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.5	0.07922399999999999	0.01700435292879833	0.8186290096491572	21	0.8186289999999999	586	0.8016246470712016	0.8016246470712016	-9.64915725099047e-09	9.64915725099047e-09	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.5.1	0.040081	0.012337882758758406	0.0849680043756961	12	0.063678	43	0.051340117241241594	0.051340117241241594	-0.0212900043756961	0.0212900043756961	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.5.2	0.031120999999999996	0.0021702316994406	0.3660899745300411	3	0.7549509999999999	543	0.7527807683005593	0.7527807683005593	0.3888610254699588	0.3888610254699588	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6.8.5.2.4	0.019096	0.0013970477433616	0.360878974199295	2	0.28909399999999996	197	0.2876969522566384	0.2876969522566384	-0.07178497419929503	0.07178497419929503	h3n2_realistic_delay	2011-04-01	2012-01-01	9.0	realistic
A.6	0.999977	0.9999999999999755	0.9999822009503976	692	0.999982	846	-1.799999997542656e-05	1.799999997542656e-05	-2.009503975441973e-07	2.009503975441973e-07	h3n2_no_delay	2011-04-01	2012-04-01	12.0	none
A.6.6	0.198316	0.1025039214155548	0.0033039999962055206	121	0.003304	9	-0.0991999214155548	0.0991999214155548	3.7944794875621746e-12	3.7944794875621746e-12	h3n2_no_delay	2011-04-01	2012-04-01	12.0	none
A.6.6.2	0.016104	0.002165965874538855	6.399999983841553e-05	12	0.0	0	-0.002165965874538855	0.002165965874538855	-6.399999983841553e-05	6.399999983841553e-05	h3n2_no_delay	2011-04-01	2012-04-01	12.0	none
A.6.6.2.1	0.013058	0.0019443107749685987	0.0	10	0.0	0	-0.0019443107749685987	0.0019443107749685987	0.0	0.0	h3n2_no_delay	2011-04-01	2012-04-01	12.0	none
A.6.6.3	0.179877	0.10030707722743776	0.003239999996367105	107	0.0032400000000000003	8	-0.09706707722743775	0.09706707722743775	3.632895199945363e-12	3.632895199945363e-12	h3n2_no_delay	2011-04-01	2012-04-01	12.0	none
A.6.6.3.2	0.051543	0.011916217168710578	2.5999999706982635e-05	20	2.6e-05	1	-0.011890217168710578	0.011890217168710578	2.9301736343832936e-13	2.9301736343832936e-13	h3n2_no_delay	2011-04-01	2012-04-01	12.0	none
